"Day of year","Hour","week_or_not","road_num","functional_road_class_desc","time_rate","rain","temperature","atmospheric_pressure","humidity","wind_speed","clouds","current_luminosity"
296,21,1,2,3,1.2854158632817518,0,11,1015,87,2,97,0
296,21,1,3,1,0.9999988235307957,0,11,1015,87,2,97,0
296,21,1,4,2,0.9999986486504746,0,11,1015,87,2,97,0
296,22,1,1,3,1.2962914952166842,0,11,1016,93,2,20,0
296,22,1,2,3,0.9999993750003906,0,11,1016,93,2,20,0
296,22,1,3,1,0.9999988235307957,0,11,1016,93,2,20,0
296,22,1,4,2,0.9999986486504746,0,11,1016,93,2,20,0
296,23,1,1,3,1.2962914952166842,0,10,1016,93,1,20,0
296,23,1,2,3,0.9999993750003906,0,10,1016,93,1,20,0
296,23,1,3,1,0.9999988235307957,0,10,1016,93,1,20,0
296,23,1,4,2,0.9999986486504746,0,10,1016,93,1,20,0
297,0,1,1,3,0.9999962963100135,0,10,1016,93,1,75,0
297,0,1,2,3,0.9999993750003906,0,10,1016,93,1,75,0
297,0,1,3,1,0.9999988235307957,0,10,1016,93,1,75,0
297,0,1,4,2,0.9999986486504746,0,10,1016,93,1,75,0
297,1,1,1,3,0.9999962963100135,0,9,1016,93,1,20,0
297,1,1,2,3,0.9999993750003906,0,9,1016,93,1,20,0
297,1,1,3,1,0.9999988235307957,0,9,1016,93,1,20,0
297,1,1,4,2,0.9999986486504746,0,9,1016,93,1,20,0
297,2,1,1,3,0.9999962963100135,0,9,1017,100,3,20,0
297,2,1,2,3,0.9999993750003906,0,9,1017,100,3,20,0
297,2,1,3,1,0.9999988235307957,0,9,1017,100,3,20,0
297,2,1,4,2,0.9999986486504746,0,9,1017,100,3,20,0
297,3,1,1,3,0.9999962963100135,0,9,1017,100,3,75,0
297,3,1,2,3,0.9999993750003906,0,9,1017,100,3,75,0
297,3,1,3,1,0.9999988235307957,0,9,1017,100,3,75,0
297,3,1,4,2,0.9999986486504746,0,9,1017,100,3,75,0
297,4,1,1,3,0.9999962963100135,0,10,1017,93,3,90,0
297,4,1,2,3,0.9999993750003906,0,10,1017,93,3,90,0
297,4,1,3,1,0.9999988235307957,0,10,1017,93,3,90,0
297,4,1,4,2,0.9999986486504746,0,10,1017,93,3,90,0
297,5,1,1,3,0.9999962963100135,0,10,1017,93,2,90,0
297,5,1,2,3,0.9999993750003906,0,10,1017,93,2,90,0
297,5,1,3,1,0.9999988235307957,0,10,1017,93,2,90,0
297,5,1,4,2,0.9999986486504746,0,10,1017,93,2,90,0
297,6,1,1,3,0.9999962963100135,0,10,1018,93,3,75,0
297,6,1,2,3,1.0604160039066641,0,10,1018,93,3,75,0
297,6,1,3,1,1.7142193259513794,0,10,1018,93,3,75,0
297,6,1,4,2,1.1111096176196251,0,10,1018,93,3,75,0
297,7,1,1,3,1.123452629187793,0,11,1018,87,3,75,2
297,7,1,2,3,1.3793826119898323,0,11,1018,87,3,75,2
297,7,1,3,1,2.4933484536013064,0,11,1018,87,3,75,2
297,7,1,4,2,1.8334509876688194,0,11,1018,87,3,75,2
297,8,1,1,3,1.236692006614384,0,12,1019,82,4,75,2
297,8,1,2,3,1.3958324609380452,0,12,1019,82,4,75,2
297,8,1,3,1,2.329409024224677,0,12,1019,82,4,75,2
297,8,1,4,2,1.6332710746386763,0,12,1019,82,4,75,2
297,9,1,1,3,1.2962914952166842,0,13,1019,82,5,75,2
297,9,1,2,3,1.6454711105176625,0,13,1019,82,5,75,2
297,9,1,3,1,1.4392139930815766,0,13,1019,82,5,75,2
297,9,1,4,2,1.416634731314415,0,13,1019,82,5,75,2
297,10,1,1,3,1.0689616608820895,0,14,1020,77,5,75,2
297,10,1,2,3,1.468002475271058,0,14,1020,77,5,75,2
297,10,1,3,1,1.8763106325136385,0,14,1020,77,5,75,2
297,10,1,4,2,1.20444282650868,0,14,1020,77,5,75,2
297,11,1,1,3,1.0919500873587797,0,15,1021,77,6,75,2
297,11,1,2,3,1.855044666196799,0,15,1021,77,6,75,2
297,11,1,3,1,1.2823514325277263,0,15,1021,77,6,75,2
297,11,1,4,2,2.4779181519151154,0,15,1021,77,6,75,2
297,12,1,1,3,0.9999962963100135,0,15,1021,72,5,75,2
297,12,1,2,3,1.4562490898443186,0,15,1021,72,5,75,2
297,12,1,3,1,1.4313708650538841,0,15,1021,72,5,75,2
297,12,1,4,2,1.7994570428958676,0,15,1021,72,5,75,2
297,13,1,1,3,1.3205571794805313,0,15,1021,77,5,75,2
297,13,1,2,3,1.574180207602963,0,15,1021,77,5,75,2
297,13,1,3,1,1.3294102006938813,0,15,1021,77,5,75,2
297,13,1,4,2,3.4457611576199927,0,15,1021,77,5,75,2
297,14,1,1,3,1.3354570729166075,0,16,1021,72,4,75,2
297,14,1,2,3,1.6553458385224116,0,16,1021,72,4,75,2
297,14,1,3,1,0.9999988235307957,0,16,1021,72,4,75,2
297,14,1,4,2,1.443661721818482,0,16,1021,72,4,75,2
297,15,1,1,3,1.386542446166585,0,16,1021,68,4,20,2
297,15,1,2,3,1.6722533169778835,0,16,1021,68,4,20,2
297,15,1,3,1,0.9999988235307957,0,16,1021,68,4,20,2
297,15,1,4,2,1.7491868355132718,0,16,1021,68,4,20,2
297,16,1,1,3,1.4444390946700199,0,15,1021,72,5,20,2
297,16,1,2,3,1.9331756054395353,0,15,1021,72,5,20,2
297,16,1,3,1,1.8631035277801247,0,15,1021,72,5,20,2
297,16,1,4,2,2.492774387282724,0,15,1021,72,5,20,2
297,17,1,1,3,1.2413749445992717,0,15,1021,77,4,20,0
297,17,1,2,3,2.1930502398147307,0,15,1021,77,4,20,0
297,17,1,3,1,1.4949723353339033,0,15,1021,77,4,20,0
297,17,1,4,2,2.0088862103739418,0,15,1021,77,4,20,0
297,18,1,1,3,1.264363371075962,0,14,1021,82,4,20,0
297,18,1,2,3,1.788293738552527,0,14,1021,82,4,20,0
297,18,1,3,1,2.016134693143536,0,14,1021,82,4,20,0
297,18,1,4,2,1.4549529888022672,0,14,1021,82,4,20,0
297,19,1,1,3,0.9999962963100135,0,13,1022,93,4,20,0
297,19,1,2,3,1.550613242939433,0,13,1022,93,4,20,0
297,19,1,3,1,0.9999988235307957,0,13,1022,93,4,20,0
297,19,1,4,2,0.9999986486504746,0,13,1022,93,4,20,0
297,20,1,1,3,0.9999962963100135,0,13,1022,87,2,20,0
297,20,1,2,3,1.0674367312504638,0,13,1022,87,2,20,0
297,20,1,3,1,0.9999988235307957,0,13,1022,87,2,20,0
297,20,1,4,2,1.51801596664509,0,13,1022,87,2,20,0
297,21,1,1,3,0.9999962963100135,0,13,1022,93,2,40,0
297,21,1,2,3,0.9999993750003906,0,13,1022,93,2,40,0
297,21,1,3,1,1.2705867404861875,0,13,1022,93,2,40,0
297,21,1,4,2,0.9999986486504746,0,13,1022,93,2,40,0
297,22,1,1,3,0.9999962963100135,0,13,1023,87,2,40,0
297,22,1,2,3,0.9999993750003906,0,13,1023,87,2,40,0
297,22,1,3,1,0.9999988235307957,0,13,1023,87,2,40,0
297,22,1,4,2,1.0810796201626753,0,13,1023,87,2,40,0
297,23,1,1,3,0.9999962963100135,0,13,1023,87,2,40,0
297,23,1,2,3,0.9999993750003906,0,13,1023,87,2,40,0
297,23,1,3,1,0.9999988235307957,0,13,1023,87,2,40,0
297,23,1,4,2,0.9999986486504746,0,13,1023,87,2,40,0
298,0,1,1,3,0.9999962963100135,0,11,1023,93,3,40,0
298,0,1,2,3,0.9999993750003906,0,11,1023,93,3,40,0
298,0,1,3,1,0.9999988235307957,0,11,1023,93,3,40,0
298,0,1,4,2,0.9999986486504746,0,11,1023,93,3,40,0
298,1,1,1,3,0.9999962963100135,0,11,1022,87,3,20,0
298,1,1,2,3,0.9999993750003906,0,11,1022,87,3,20,0
298,1,1,3,1,0.9999988235307957,0,11,1022,87,3,20,0
298,1,1,4,2,0.9999986486504746,0,11,1022,87,3,20,0
298,2,1,1,3,0.9999962963100135,0,10,1022,87,3,20,0
298,2,1,2,3,0.9999993750003906,0,10,1022,87,3,20,0
298,2,1,3,1,0.9999988235307957,0,10,1022,87,3,20,0
298,2,1,4,2,0.9999986486504746,0,10,1022,87,3,20,0
298,3,1,1,3,0.9999962963100135,0,10,1022,93,3,20,0
298,3,1,2,3,0.9999993750003906,0,10,1022,93,3,20,0
298,3,1,3,1,0.9999988235307957,0,10,1022,93,3,20,0
298,3,1,4,2,0.9999986486504746,0,10,1022,93,3,20,0
298,4,1,1,3,0.9999962963100135,0,10,1022,93,4,20,0
298,4,1,2,3,0.9999993750003906,0,10,1022,93,4,20,0
298,4,1,3,1,0.9999988235307957,0,10,1022,93,4,20,0
298,4,1,4,2,0.9999986486504746,0,10,1022,93,4,20,0
298,5,1,1,3,0.9999962963100135,0,10,1022,93,4,75,0
298,5,1,2,3,0.9999993750003906,0,10,1022,93,4,75,0
298,5,1,3,1,0.9999988235307957,0,10,1022,93,4,75,0
298,5,1,4,2,0.9999986486504746,0,10,1022,93,4,75,0
298,6,1,1,3,0.9999962963100135,0,10,1022,82,5,75,0
298,6,1,2,3,1.0999993125004295,0,10,1022,82,5,75,0
298,6,1,3,1,1.4214542958267158,0,10,1022,82,5,75,0
298,6,1,4,2,0.9999986486504746,0,10,1022,82,5,75,0
298,7,1,1,3,1.2962914952166842,0,9,1022,87,4,20,2
298,7,1,2,3,1.067436731250464,0,9,1022,87,4,20,2
298,7,1,3,1,3.6911280271596674,0,9,1022,87,4,20,2
298,7,1,4,2,1.5990969381572906,0,9,1022,87,4,20,2
298,8,1,1,3,0.9999962963100135,0,12,1022,87,4,20,2
298,8,1,2,3,1.311752572927247,0,12,1022,87,4,20,2
298,8,1,3,1,2.860483236527312,0,12,1022,87,4,20,2
298,8,1,4,2,1.4593373854399452,0,12,1022,87,4,20,2
298,9,1,1,3,1.3303485526200107,0,14,1022,82,4,56,2
298,9,1,2,3,1.40833245312555,0,14,1022,82,4,56,2
298,9,1,3,1,1.1302668820462012,0,14,1022,82,4,56,2
298,9,1,4,2,1.4082263334679066,0,14,1022,82,4,56,2
298,10,1,1,3,1.407402194806686,0,16,1022,67,3,50,2
298,10,1,2,3,1.5895944568818168,0,16,1022,67,3,50,2
298,10,1,3,1,2.506214764611581,0,16,1022,67,3,50,2
298,10,1,4,2,1.2456439711517788,0,16,1022,67,3,50,2
298,11,1,1,3,0.9999962963100135,0,18,1022,63,3,50,2
298,11,1,2,3,1.4318392239790287,0,18,1022,63,3,50,2
298,11,1,3,1,1.7381093041923714,0,18,1022,63,3,50,2
298,11,1,4,2,3.873937442823203,0,18,1022,63,3,50,2
298,12,1,1,3,0.9999962963100135,0,19,1021,60,2,50,2
298,12,1,2,3,1.468002475271058,0,19,1021,60,2,50,2
298,12,1,3,1,1.6696397000920165,0,19,1021,60,2,50,2
298,12,1,4,2,1.459157205743491,0,19,1021,60,2,50,2
298,13,1,1,3,1.7522287622410502,0,19,1020,49,3,19,2
298,13,1,2,3,1.3687491445317845,0,19,1020,49,3,19,2
298,13,1,3,1,1.4750940809150854,0,19,1020,49,3,19,2
298,13,1,4,2,2.0507480018920594,0,19,1020,49,3,19,2
298,14,1,1,3,1.567895427547799,0,20,1020,49,3,19,2
298,14,1,2,3,1.8833321562507355,0,20,1020,49,3,19,2
298,14,1,3,1,1.2714431865446665,0,20,1020,49,3,19,2
298,14,1,4,2,1.634832644019926,0,20,1020,49,3,19,2
298,15,1,1,3,1.3907998018397638,0,20,1019,46,3,19,2
298,15,1,2,3,1.7883057773145374,0,20,1019,46,3,19,2
298,15,1,3,1,1.6121234308939643,0,20,1019,46,3,19,2
298,15,1,4,2,2.439626272370876,0,20,1019,46,3,19,2
298,16,1,1,3,1.361851179591029,0,21,1019,46,2,10,2
298,16,1,2,3,2.4721954913424966,0,21,1019,46,2,10,2
298,16,1,3,1,3.5529369965447097,0,21,1019,46,2,10,2
298,16,1,4,2,3.004980935571293,0,21,1019,46,2,10,2
298,17,1,1,3,1.3797311709131277,0,19,1018,52,1,10,0
298,17,1,2,3,2.1187171284106254,0,19,1018,52,1,10,0
298,17,1,3,1,3.6427273218463334,0,19,1018,52,1,10,0
298,17,1,4,2,2.5720685963036987,0,19,1018,52,1,10,0
298,18,1,1,3,1.4197478280944638,0,16,1018,67,0,10,0
298,18,1,2,3,2.845868677325951,0,16,1018,67,0,10,0
298,18,1,3,1,2.6384587978822025,0,16,1018,67,0,10,0
298,18,1,4,2,2.402339130052181,0,16,1018,67,0,10,0
298,19,1,1,3,0.9999962963100135,0,15,1018,77,1,54,0
298,19,1,2,3,1.2854158632817518,0,15,1018,77,1,54,0
298,19,1,3,1,1.5559691709473054,0,15,1018,77,1,54,0
298,19,1,4,2,1.992970301151216,0,15,1018,77,1,54,0
298,20,1,1,3,0.9999962963100135,0,14,1018,87,0,54,0
298,20,1,2,3,1.0999993125004295,0,14,1018,87,0,54,0
298,20,1,3,1,0.9999988235307957,0,14,1018,87,0,54,0
298,20,1,4,2,0.9999986486504746,0,14,1018,87,0,54,0
298,21,1,1,3,0.9999962963100135,0,13,1018,87,1,54,0
298,21,1,2,3,0.9999993750003906,0,13,1018,87,1,54,0
298,21,1,3,1,0.9999988235307957,0,13,1018,87,1,54,0
298,21,1,4,2,0.9999986486504746,0,13,1018,87,1,54,0
298,22,1,1,3,0.9999962963100135,0,13,1019,87,0,48,0
298,22,1,2,3,0.9999993750003906,0,13,1019,87,0,48,0
298,22,1,3,1,1.082351667821567,0,13,1019,87,0,48,0
298,22,1,4,2,0.9999986486504746,0,13,1019,87,0,48,0
298,23,1,1,3,0.9999962963100135,0,12,1018,82,2,48,0
298,23,1,2,3,0.9999993750003906,0,12,1018,82,2,48,0
298,23,1,3,1,0.9999988235307957,0,12,1018,82,2,48,0
298,23,1,4,2,0.9999986486504746,0,12,1018,82,2,48,0
299,0,0,1,3,0.9999962963100135,0,11,1018,87,1,46,0
299,0,0,2,3,0.9999993750003906,0,11,1018,87,1,46,0
299,0,0,3,1,0.9999988235307957,0,11,1018,87,1,46,0
299,0,0,4,2,0.9999986486504746,0,11,1018,87,1,46,0
299,1,0,1,3,0.9999962963100135,0,11,1018,82,4,54,0
299,1,0,2,3,0.9999993750003906,0,11,1018,82,4,54,0
299,1,0,3,1,0.9999988235307957,0,11,1018,82,4,54,0
299,1,0,4,2,0.9999986486504746,0,11,1018,82,4,54,0
299,2,0,1,3,0.9999962963100135,0,13,1018,87,3,54,0
299,2,0,2,3,0.9999993750003906,0,13,1018,87,3,54,0
299,2,0,3,1,0.9999988235307957,0,13,1018,87,3,54,0
299,2,0,4,2,0.9999986486504746,0,13,1018,87,3,54,0
299,3,0,1,3,0.9999962963100135,0,13,1017,87,2,54,0
299,3,0,2,3,0.9999993750003906,0,13,1017,87,2,54,0
299,3,0,3,1,0.9999988235307957,0,13,1017,87,2,54,0
299,3,0,4,2,0.9999986486504746,0,13,1017,87,2,54,0
299,4,0,1,3,0.9999962963100135,0,12,1017,87,3,35,0
299,4,0,2,3,0.9999993750003906,0,12,1017,87,3,35,0
299,4,0,3,1,0.9999988235307957,0,12,1017,87,3,35,0
299,4,0,4,2,0.9999986486504746,0,12,1017,87,3,35,0
299,5,0,1,3,0.9999962963100135,0,12,1018,87,3,35,0
299,5,0,2,3,0.9999993750003906,0,12,1018,87,3,35,0
299,5,0,3,1,0.9999988235307957,0,12,1018,87,3,35,0
299,5,0,4,2,0.9999986486504746,0,12,1018,87,3,35,0
299,6,0,1,3,0.9999962963100135,0,12,1018,81,3,35,0
299,6,0,2,3,1.0604160039066641,0,12,1018,81,3,35,0
299,6,0,3,1,0.9999988235307957,0,12,1018,81,3,35,0
299,6,0,4,2,0.9999986486504746,0,12,1018,81,3,35,0
299,7,0,1,3,0.9999962963100135,0,12,1018,87,4,89,2
299,7,0,2,3,0.9999993750003906,0,12,1018,87,4,89,2
299,7,0,3,1,1.141175128029261,0,12,1018,87,4,89,2
299,7,0,4,2,0.9999986486504746,0,12,1018,87,4,89,2
299,8,0,1,3,0.9999962963100135,0,13,1018,82,4,20,2
299,8,0,2,3,1.2479158867192373,0,13,1018,82,4,20,2
299,8,0,3,1,1.0842899233990273,0,13,1018,82,4,20,2
299,8,0,4,2,0.9999986486504746,0,13,1018,82,4,20,2
299,9,0,1,3,0.9999962963100135,0,13,1019,76,4,20,2
299,9,0,2,3,1.4200858385522892,0,13,1019,76,4,20,2
299,9,0,3,1,1.3371632049735633,0,13,1019,76,4,20,2
299,9,0,4,2,0.9999986486504746,0,13,1019,76,4,20,2
299,10,0,1,3,1.148143895763349,0,17,1019,77,3,20,2
299,10,0,2,3,1.892472378877078,0,17,1019,77,3,20,2
299,10,0,3,1,0.9999988235307957,0,17,1019,77,3,20,2
299,10,0,4,2,1.5932711399839183,0,17,1019,77,3,20,2
299,11,0,1,3,1.333328395080018,0,19,1019,77,4,40,2
299,11,0,2,3,1.8848736187508301,0,19,1019,77,4,40,2
299,11,0,3,1,2.309801204155446,0,19,1019,77,4,40,2
299,11,0,4,2,2.8048110313425534,0,19,1019,77,4,40,2
299,12,0,1,3,1.148143895763349,0,19,1019,72,4,20,2
299,12,0,2,3,1.774998890625693,0,19,1019,72,4,20,2
299,12,0,3,1,1.1607829480984924,0,19,1019,72,4,20,2
299,12,0,4,2,0.9999986486504746,0,19,1019,72,4,20,2
299,13,0,1,3,0.9999962963100135,0,20,1018,64,5,94,2
299,13,0,2,3,1.4562490898443188,0,20,1018,64,5,94,2
299,13,0,3,1,0.9999988235307957,0,20,1018,64,5,94,2
299,13,0,4,2,1.144142598005498,0,20,1018,64,5,94,2
299,14,0,1,3,1.3107658063410517,0,19,1018,72,4,94,2
299,14,0,2,3,1.4680024752710583,0,19,1018,72,4,94,2
299,14,0,3,1,0.9999988235307957,0,19,1018,72,4,94,2
299,14,0,4,2,1.1555540028048892,0,19,1018,72,4,94,2
299,15,0,1,3,0.9999962963100135,0,19,1018,72,3,94,2
299,15,0,2,3,1.5895944568818168,0,19,1018,72,3,94,2
299,15,0,3,1,0.9999988235307957,0,19,1018,72,3,94,2
299,15,0,4,2,1.2657640552737992,0,19,1018,72,3,94,2
299,16,0,1,3,0.9999962963100135,0,17,1018,72,2,83,2
299,16,0,2,3,1.7828387995496473,0,17,1018,72,2,83,2
299,16,0,3,1,1.1607829480984924,0,17,1018,72,2,83,2
299,16,0,4,2,0.9999986486504746,0,17,1018,72,2,83,2
299,17,0,1,3,0.9999962963100135,0,17,1018,82,1,83,0
299,17,0,2,3,1.2604158789067421,0,17,1018,82,1,83,0
299,17,0,3,1,1.0941163598631058,0,17,1018,82,1,83,0
299,17,0,4,2,1.4977757747374134,0,17,1018,82,1,83,0
299,18,0,1,3,1.0919500873587797,0,15,1019,82,2,83,0
299,18,0,2,3,1.3200859010522503,0,15,1019,82,2,83,0
299,18,0,3,1,1.1302668820462012,0,15,1019,82,2,83,0
299,18,0,4,2,0.9999986486504746,0,15,1019,82,2,83,0
299,19,0,1,3,0.9999962963100135,0,15,1019,82,2,99,0
299,19,0,2,3,0.9999993750003906,0,15,1019,82,2,99,0
299,19,0,3,1,1.4787902544231917,0,15,1019,82,2,99,0
299,19,0,4,2,0.9999986486504746,0,15,1019,82,2,99,0
299,20,0,1,3,0.9999962963100135,0,14,1019,87,2,99,0
299,20,0,2,3,1.4682072125006673,0,14,1019,87,2,99,0
299,20,0,3,1,0.9999988235307957,0,14,1019,87,2,99,0
299,20,0,4,2,0.9999986486504746,0,14,1019,87,2,99,0
299,21,0,1,3,0.9999962963100135,0,14,1019,87,3,99,0
299,21,0,2,3,0.9999993750003906,0,14,1019,87,3,99,0
299,21,0,3,1,0.9999988235307957,0,14,1019,87,3,99,0
299,21,0,4,2,0.9999986486504746,0,14,1019,87,3,99,0
299,22,0,1,3,0.9999962963100135,0,14,1020,82,3,99,0
299,22,0,2,3,0.9999993750003906,0,14,1020,82,3,99,0
299,22,0,3,1,1.1607829480984924,0,14,1020,82,3,99,0
299,22,0,4,2,0.9999986486504746,0,14,1020,82,3,99,0
299,23,0,1,3,0.9999962963100135,0,14,1020,82,4,99,0
299,23,0,2,3,1.0604160039066641,0,14,1020,82,4,99,0
299,23,0,3,1,0.9999988235307957,0,14,1020,82,4,99,0
299,23,0,4,2,0.9999986486504746,0,14,1020,82,4,99,0
300,0,0,1,3,2.0344756580450873,0,13,1019,82,4,96,0
300,0,0,2,3,0.9999993750003906,0,13,1019,82,4,96,0
300,0,0,3,1,0.9999988235307957,0,13,1019,82,4,96,0
300,0,0,4,2,0.9999986486504746,0,13,1019,82,4,96,0
300,1,0,1,3,0.9999962963100135,0,13,1018,87,3,92,0
300,1,0,2,3,0.9999993750003906,0,13,1018,87,3,92,0
300,1,0,3,1,1.2873548240907122,0,13,1018,87,3,92,0
300,1,0,4,2,0.9999986486504746,0,13,1018,87,3,92,0
300,2,0,1,3,0.9999962963100135,0,13,1018,82,4,92,0
300,2,0,2,3,1.4166657812505532,0,13,1018,82,4,92,0
300,2,0,3,1,1.2873548240907122,0,13,1018,82,4,92,0
300,2,0,4,2,0.9999986486504746,0,13,1018,82,4,92,0
300,3,0,1,3,0.9999962963100135,0,13,1017,82,3,92,0
300,3,0,2,3,1.0999993125004295,0,13,1017,82,3,92,0
300,3,0,3,1,0.9999988235307957,0,13,1017,82,3,92,0
300,3,0,4,2,0.9999986486504746,0,13,1017,82,3,92,0
300,4,0,1,3,0.9999962963100135,0,13,1017,87,2,95,0
300,4,0,2,3,0.9999993750003906,0,13,1017,87,2,95,0
300,4,0,3,1,0.9999988235307957,0,13,1017,87,2,95,0
300,4,0,4,2,0.9999986486504746,0,13,1017,87,2,95,0
300,5,0,1,3,0.9999962963100135,0,13,1017,87,4,95,0
300,5,0,2,3,0.9999993750003906,0,13,1017,87,4,95,0
300,5,0,3,1,0.9999988235307957,0,13,1017,87,4,95,0
300,5,0,4,2,0.9999986486504746,0,13,1017,87,4,95,0
300,6,0,1,3,0.9999962963100135,0,13,1017,82,1,95,0
300,6,0,2,3,0.9999993750003906,0,13,1017,82,1,95,0
300,6,0,3,1,0.9999988235307957,0,13,1017,82,1,95,0
300,6,0,4,2,0.9999986486504746,0,13,1017,82,1,95,0
300,7,0,1,3,0.9999962963100135,0,13,1017,77,2,100,2
300,7,0,2,3,0.9999993750003906,0,13,1017,77,2,100,2
300,7,0,3,1,0.9999988235307957,0,13,1017,77,2,100,2
300,7,0,4,2,0.9999986486504746,0,13,1017,77,2,100,2
300,8,0,1,3,0.9999962963100135,0,15,1017,77,4,100,2
300,8,0,2,3,0.9999993750003906,0,15,1017,77,4,100,2
300,8,0,3,1,0.9999988235307957,0,15,1017,77,4,100,2
300,8,0,4,2,0.9999986486504746,0,15,1017,77,4,100,2
300,9,0,1,3,1.3563169918407185,0,15,1018,72,4,100,2
300,9,0,2,3,0.9999993750003906,0,15,1018,72,4,100,2
300,9,0,3,1,0.9999988235307957,0,15,1018,72,4,100,2
300,9,0,4,2,0.9999986486504746,0,15,1018,72,4,100,2
300,10,0,1,3,1.2988459256489926,0,17,1018,68,4,100,2
300,10,0,2,3,1.0604160039066641,0,17,1018,68,4,100,2
300,10,0,3,1,1.109802615918491,0,17,1018,68,4,100,2
300,10,0,4,2,0.9999986486504746,0,17,1018,68,4,100,2
300,11,0,1,3,0.9999962963100135,0,18,1018,68,2,100,2
300,11,0,2,3,0.9999993750003906,0,18,1018,68,2,100,2
300,11,0,3,1,0.9999988235307957,0,18,1018,68,2,100,2
300,11,0,4,2,0.9999986486504746,0,18,1018,68,2,100,2
300,12,0,1,3,0.9999962963100135,0,18,1018,60,4,100,2
300,12,0,2,3,1.0674367312504638,0,18,1018,60,4,100,2
300,12,0,3,1,0.9999988235307957,0,18,1018,60,4,100,2
300,12,0,4,2,0.9999986486504746,0,18,1018,60,4,100,2
300,13,0,1,3,0.9999962963100135,0,18,1017,55,4,100,2
300,13,0,2,3,0.9999993750003906,0,18,1017,55,4,100,2
300,13,0,3,1,0.9999988235307957,0,18,1017,55,4,100,2
300,13,0,4,2,0.9999986486504746,0,18,1017,55,4,100,2
300,14,0,1,3,1.4197478280944638,0,18,1017,68,3,100,2
300,14,0,2,3,1.111752697927169,0,18,1017,68,3,100,2
300,14,0,3,1,0.9999988235307957,0,18,1017,68,3,100,2
300,14,0,4,2,0.9999986486504746,0,18,1017,68,3,100,2
300,15,0,1,3,1.3456740283677961,0,18,1016,68,2,100,2
300,15,0,2,3,1.3389201919777534,0,18,1016,68,2,100,2
300,15,0,3,1,0.9999988235307957,0,18,1016,68,2,100,2
300,15,0,4,2,0.9999986486504746,0,18,1016,68,2,100,2
300,16,0,1,3,1.4938216278211316,0,17,1017,77,4,85,2
300,16,0,2,3,1.553045777344415,0,17,1017,77,4,85,2
300,16,0,3,1,0.9999988235307957,0,17,1017,77,4,85,2
300,16,0,4,2,1.1171156075014312,0,17,1017,77,4,85,2
300,17,0,1,3,1.7586144551827987,0,17,1016,82,2,85,0
300,17,0,2,3,1.2999991875005077,0,17,1016,82,2,85,0
300,17,0,3,1,1.2906002526476557,0,17,1016,82,2,85,0
300,17,0,4,2,0.9999986486504746,0,17,1016,82,2,85,0
300,18,0,1,3,1.3209827617922403,0,16,1017,88,3,85,0
300,18,0,2,3,1.111752697927169,0,16,1017,88,3,85,0
300,18,0,3,1,1.2906002526476557,0,16,1017,88,3,85,0
300,18,0,4,2,1.1555540028048892,0,16,1017,88,3,85,0
300,19,0,1,3,0.9999962963100135,0,15,1017,93,3,35,0
300,19,0,2,3,0.9999993750003906,0,15,1017,93,3,35,0
300,19,0,3,1,1.0941163598631058,0,15,1017,93,3,35,0
300,19,0,4,2,0.9999986486504746,0,15,1017,93,3,35,0
300,20,0,1,3,0.9999962963100135,0,15,1018,87,3,35,0
300,20,0,2,3,0.9999993750003906,0,15,1018,87,3,35,0
300,20,0,3,1,1.5402281056652485,0,15,1018,87,3,35,0
300,20,0,4,2,0.9999986486504746,0,15,1018,87,3,35,0
300,21,0,1,3,0.9999962963100135,0,15,1017,88,3,35,0
300,21,0,2,3,0.9999993750003906,0,15,1017,88,3,35,0
300,21,0,3,1,0.9999988235307957,0,15,1017,88,3,35,0
300,21,0,4,2,0.9999986486504746,0,15,1017,88,3,35,0
300,22,0,1,3,0.9999962963100135,0,14,1018,87,3,20,0
300,22,0,2,3,0.9999993750003906,0,14,1018,87,3,20,0
300,22,0,3,1,0.9999988235307957,0,14,1018,87,3,20,0
300,22,0,4,2,0.9999986486504746,0,14,1018,87,3,20,0
300,23,0,1,3,0.9999962963100135,0,14,1017,87,3,20,0
300,23,0,2,3,0.9999993750003906,0,14,1017,87,3,20,0
300,23,0,3,1,1.2823514325277263,0,14,1017,87,3,20,0
300,23,0,4,2,0.9999986486504746,0,14,1017,87,3,20,0
301,0,1,1,3,0.9999962963100135,0,14,1017,88,3,75,0
301,0,1,2,3,0.9999993750003906,0,14,1017,88,3,75,0
301,0,1,3,1,0.9999988235307957,0,14,1017,88,3,75,0
301,0,1,4,2,0.9999986486504746,0,14,1017,88,3,75,0
301,1,1,1,3,0.9999962963100135,0,14,1017,82,3,75,0
301,1,1,2,3,0.9999993750003906,0,14,1017,82,3,75,0
301,1,1,3,1,0.9999988235307957,0,14,1017,82,3,75,0
301,1,1,4,2,0.9999986486504746,0,14,1017,82,3,75,0
301,2,1,1,3,0.9999962963100135,0,14,1016,87,4,20,0
301,2,1,2,3,0.9999993750003906,0,14,1016,87,4,20,0
301,2,1,3,1,0.9999988235307957,0,14,1016,87,4,20,0
301,2,1,4,2,0.9999986486504746,0,14,1016,87,4,20,0
301,3,1,1,3,0.9999962963100135,0,13,1016,87,4,0,0
301,3,1,2,3,0.9999993750003906,0,13,1016,87,4,0,0
301,3,1,3,1,0.9999988235307957,0,13,1016,87,4,0,0
